"Date","Ethereum - Difficulty","Ethereum Classic - Difficulty"
"2021/09/02",8523834278571825,3.2140294052875E+14
"2021/09/03",8611169869585775,3.1842852667582E+14
"2021/09/04",8536796882821518,2.9322968949593E+14
"2021/09/05",8703865723670646,3.1338900882582E+14
"2021/09/06",8742403386856595,3.2586072612536E+14
"2021/09/07",8748139881250415,3.2529505307674E+14
"2021/09/08",8823540637162922,3.2319278762733E+14
"2021/09/09",8774507686323893,3.2078587986093E+14
"2021/09/10",8843923814569553,3.2245798128272E+14
"2021/09/11",8928544734610784,3.1168152103663E+14
"2021/09/12",9056575668366612,3.119350858633E+14
"2021/09/13",8927384219803426,3.1780757676205E+14
"2021/09/14",8875160844269841,3.1829108756734E+14
"2021/09/15",8926846692760307,3.1649950126880E+14
"2021/09/16",8925608590396693,3.1786165217294E+14
"2021/09/17",8933334532238791,3.1930115549999E+14
"2021/09/18",9064208774309434,3.2573216221682E+14
"2021/09/19",9060887137566946,3.2933740899077E+14
"2021/09/20",9039322684688258,3.3845308965869E+14
"2021/09/21",9243209631960742,336731315101145
"2021/09/22",9117579227506180,3.3596713113586E+14
"2021/09/23",8951811893314362,3.3470540794377E+14
"2021/09/24",9065338469447224,3.3167292675434E+14
"2021/09/25",9228455995857748,3.2808382860045E+14
"2021/09/26",9253600110135820,3.1654062106442E+14
"2021/09/27",9167116294221822,3.2016073214621E+14
"2021/09/28",9077286782292790,3.3381116530499E+14
"2021/09/29",9098463484795294,3.3907936741296E+14
"2021/09/30",9109432711955856,3.4333797489869E+14
"2021/10/01",9225991623115462,3.4279492125707E+14
"2021/10/02",9360955461927364,3.4121914810042E+14
"2021/10/03",9290098145747178,3.4875928493231E+14
"2021/10/04",9253464605435210,3.4326611344704E+14
"2021/10/05",9541741566501002,3.4611598334948E+14
"2021/10/06",9471280268086618,3.3821993209771E+14
"2021/10/07",9502367968723216,3.3792018760163E+14
"2021/10/08",9626223616216068,3.434389882621E+14
"2021/10/09",9468319356708166,3.5147543959848E+14
"2021/10/10",9430156554951028,3.5045556056379E+14
"2021/10/11",9643904959273456,3.5724396622625E+14
"2021/10/12",9670943831300186,3.5990771889046E+14
"2021/10/13",9747916663402164,3.5572019889978E+14
"2021/10/14",9639609629708750,3.5509210180645E+14
"2021/10/15",9403028120071542,3.4974697368594E+14
"2021/10/16",9525411333039136,3.4228467035484E+14
"2021/10/17",9557942737035842,3.3993832769234E+14
"2021/10/18",9612819414620630,3.3642707432763E+14
"2021/10/19",9552476345788194,340281916923430
"2021/10/20",9706294348881646,3.4274862433403E+14
"2021/10/21",9729879114226092,3.4292689720305E+14
"2021/10/22",9864567250573158,3.4090185002474E+14
"2021/10/23",9810763225165996,3.3914172852522E+14
"2021/10/24",9914204816191196,3.4353842041865E+14
"2021/10/25",10085372966722846,3.5279245982521E+14
"2021/10/26",10181850757767460,3.5043567229035E+14
"2021/10/27",10210422543253412,3.514575379484E+14
"2021/10/28",10003513325607070,3.5100157507605E+14
"2021/10/29",10065339862730632,3.5057644563204E+14
"2021/10/30",10238732956911340,3.4822518083906E+14
"2021/10/31",10053506421427442,3.3653292691814E+14
"2021/11/01",10323909869273394,3.4393125400493E+14
"2021/11/02",10458161788951434,3.5594545032638E+14
"2021/11/03",10488143354291540,3.5113997642436E+14
"2021/11/04",10262345110464486,3.4520466970875E+14
"2021/11/05",10320757047933658,3.4187544309074E+14
"2021/11/06",10376973873820354,3.4227742044866E+14
"2021/11/07",10538881494913588,3.3917025436242E+14
"2021/11/08",10677261241219398,3.4749085512308E+14
"2021/11/09",10884267087241510,3.386982994056E+14
"2021/11/10",10598342684526908,3.4669614732837E+14
"2021/11/11",10974031159995154,3.432704166957E+14
"2021/11/12",10932657372506224,3.445342284354E+14
"2021/11/13",11196283350524212,343724689589473
"2021/11/14",10990129510069480,343587185324749
"2021/11/15",11177978250408194,3.3956712543745E+14
"2021/11/16",10967334371735764,3.4134971202915E+14
"2021/11/17",11224418781775070,3.3127662323916E+14
"2021/11/18",11536630163471392,3.4036962720135E+14
"2021/11/19",11110283598189616,3.3485399979143E+14
"2021/11/20",10966369560025646,3.3538715977426E+14
"2021/11/21",10872605893373042,3.4146109598248E+14
"2021/11/22",11115236217879034,3.3053786621801E+14
"2021/11/23",11173679478852620,3.3823079447692E+14
"2021/11/24",11255331166534112,3.4127100055668E+14
"2021/11/25",10824181392248064,3.3119946458745E+14
"2021/11/26",10620136581159646,3.2260178646469E+14
"2021/11/27",10827501314065570,3.3359167486226E+14
"2021/11/28",11103425229048642,3.3652775071052E+14
"2021/11/29",11193049040061136,3.33305342728E+14
"2021/11/30",11118610477558608,3.393376215589E+14
"2021/12/01",11388762143431142,3.2834293894051E+14
"2021/12/02",11626562964704680,3.2313435514948E+14
"2021/12/03",11482052940508340,3.1847731000054E+14
"2021/12/04",11546409472910076,3.1405861476322E+14
"2021/12/05",11688672086196270,3.1203319260425E+14
"2021/12/06",11796299360693126,320867152699703
"2021/12/07",11926927951444372,3.1563841506516E+14
"2021/12/08",11892154776242372,316994423205150
"2021/12/09",11788869545075564,314049382501334
"2021/12/10",11333541584511190,3.1511111303761E+14
"2021/12/11",11199310076557898,3.1017703807029E+14
"2021/12/12",11250416177510976,3.1359365419605E+14
"2021/12/13",11687140543609548,3.0965532726344E+14
"2021/12/14",11872947859889656,3.2607223390408E+14
"2021/12/15",11714431581219062,3.2022689793065E+14
"2021/12/16",11576581975354162,3.1605147447386E+14
"2021/12/17",11404128219642530,313298955747764
"2021/12/18",11656211583478548,3.1748575301103E+14
"2021/12/19",11671161354935744,3.1315850817751E+14
"2021/12/20",11787347074644074,3.0329444359582E+14
"2021/12/21",12021165892347294,3.0785458999921E+14
"2021/12/22",11803846904917078,3.093647224229E+14
"2021/12/23",11772715560256426,3.074628829742E+14
"2021/12/24",11799107518396010,3.1735588021691E+14
"2021/12/25",11730999373732280,3.0747132973005E+14
"2021/12/26",11670134389253770,3.1007438917746E+14
"2021/12/27",11764621726821378,3.0681275052611E+14
"2021/12/28",11794554834796980,3.112627778384E+14
"2021/12/29",11931034786137614,2.9779954898704E+14
"2021/12/30",12066280198384660,2.9856717560932E+14
"2021/12/31",11838918273589410,3.091506086712E+14
"2022/01/01",11667672442000142,3.0316481184672E+14
"2022/01/02",11940838936795470,3.071582057405E+14
"2022/01/03",12175195098298614,3.0000551075302E+14
"2022/01/04",12332018633788288,3.0103608245095E+14
"2022/01/05",12285600866604626,2.9758003878621E+14
"2022/01/06",12173792867517542,2.8399474350662E+14
"2022/01/07",11871523555347228,2.9079384967953E+14
"2022/01/08",11743391465481656,2.9393992184002E+14
"2022/01/09",12425836502072274,2.8740660858544E+14
"2022/01/10",12093356195440658,2.8243691915558E+14
"2022/01/11",12040667019377580,2.8705225221658E+14
"2022/01/12",12347482203801246,3.0536244553133E+14
"2022/01/13",12290822559184200,3.0130693314803E+14
"2022/01/14",12375813987357682,2.9722240431636E+14
"2022/01/15",11935520680806890,2.9557794926607E+14
"2022/01/16",12068766768628474,3.0449099708982E+14
"2022/01/17",12232158912955128,2.9940961578029E+14
"2022/01/18",12524837924332620,3.1049750836492E+14
"2022/01/19",12314210323222902,3.1391368339956E+14
"2022/01/20",12339834968146428,3.1349521310563E+14
"2022/01/21",12502549236384960,3.1952071255511E+14
"2022/01/22",12583142425323082,3.1820461512153E+14
"2022/01/23",12640040644097538,3.1942859635671E+14
"2022/01/24",12448274098665028,3.1700206276943E+14
"2022/01/25",12238302173135506,3.034468849695E+14
"2022/01/26",12654604520444248,304632386465924
"2022/01/27",12564456950516566,3.1228716466483E+14
"2022/01/28",12464753111794462,311910522924661
"2022/01/29",12569551948898460,3.1035280207566E+14
"2022/01/30",12540225084215088,3.0419285906411E+14
"2022/01/31",12557851606226344,3.0928966053683E+14
"2022/02/01",12750485081329688,3.0839157050126E+14
"2022/02/02",12869997331644812,3.0858648814155E+14
"2022/02/03",12351569827663114,303134311632556
"2022/02/04",12556197954626012,3.098383803872E+14
"2022/02/05",12755271068349430,3.1121749399269E+14
"2022/02/06",12847641863153510,3.1275155810445E+14
"2022/02/07",12606035739210742,316780726389849
"2022/02/08",12816179673333072,317927107556050
"2022/02/09",12872022968087908,3.097167602976E+14
"2022/02/10",12872733664541298,3.1978748692613E+14
"2022/02/11",12510052614474148,3.2167568337562E+14
"2022/02/12",12755733313620484,3.2511723142784E+14
"2022/02/13",13049090053953862,318769965073898
"2022/02/14",12988535355347320,3.302502380624E+14
"2022/02/15",12914576317648648,3.3121237188337E+14
"2022/02/16",12746018859681214,3.2872355858497E+14
"2022/02/17",12743996546616386,3.2510023078489E+14
"2022/02/18",12782940668437164,3.333816857866E+14
"2022/02/19",12704333999354294,3.2630976971831E+14
"2022/02/20",12649030168701900,3.2304310322113E+14
"2022/02/21",12924601179862470,3.1216797693606E+14
"2022/02/22",12663098541728610,3.1273713890058E+14
"2022/02/23",12693256902041378,3.1491931668202E+14
"2022/02/24",12647399680976016,3.1135368120314E+14
"2022/02/25",12792610691585914,2.960885846983E+14
"2022/02/26",12634277170127958,301583764881851
"2022/02/27",12976517609586110,3.1120171543924E+14
"2022/02/28",12711076641478198,306842390347949
"2022/03/01",12802375058703188,3.0663050238858E+14
"2022/03/02",12905096001479732,3.0485305002396E+14
"2022/03/03",12616676931676422,3.0238830316952E+14
"2022/03/04",12731038325690024,3.0180701655902E+14
"2022/03/05",12569471531973168,3.0519080728319E+14
"2022/03/06",12614041924947822,307556388323432
"2022/03/07",12227737107620710,301272209666545
"2022/03/08",12592453610804188,2.9392041903056E+14
"2022/03/09",12408324427133724,2.9593291575038E+14
"2022/03/10",12811888054250076,3.0130821270945E+14
"2022/03/11",12741619908328554,2.9867256097327E+14
"2022/03/12",12966440348420616,3.047818415181E+14
"2022/03/13",12770474623115810,3.0053663148321E+14
"2022/03/14",12690556108717896,2.9303947993382E+14
"2022/03/15",12613023839426356,2.9401143327242E+14
"2022/03/16",12766299874262150,290823002129647
"2022/03/17",12721151381870648,3.0173553660778E+14
"2022/03/18",12770068211698144,3.0095686669179E+14
"2022/03/19",13015438535649478,3.0168975623509E+14
"2022/03/20",12761284189713884,3.0645255069999E+14
"2022/03/21",13050296054173086,3.1123447017844E+14
"2022/03/22",12798562348300792,3.3010899243906E+14
"2022/03/23",12913358166310984,3.4493793778598E+14
"2022/03/24",12830634131935794,3.4778940250803E+14
"2022/03/25",13143588820651976,3.5706720368608E+14
"2022/03/26",12874274382623426,3.5717046002695E+14
"2022/03/27",12841988960310994,3.5338129116636E+14
"2022/03/28",13061657456636998,3.5600707519396E+14
"2022/03/29",12988502392995558,3.4807224356995E+14
"2022/03/30",13212701760998972,3.5278379907129E+14
"2022/03/31",12959498619582980,3.581904491172E+14
"2022/04/01",13143768465491502,3.6226907481788E+14
"2022/04/02",13097528953797048,3.5899558247069E+14
"2022/04/03",13081063298363172,3.5956010770742E+14
"2022/04/04",13079636280736836,3.6206631667681E+14
"2022/04/05",13099127133565644,3.6930212994916E+14
"2022/04/06",13111587926996018,363017010293765
"2022/04/07",13243683185524006,3.5538679941748E+14
"2022/04/08",13264701273307872,3.5328635870806E+14
"2022/04/09",13128878510713934,3.5848408519061E+14
"2022/04/10",13128144718127926,3.5702494509256E+14
"2022/04/11",13420821050436434,3.5537309259012E+14
"2022/04/12",13007936619703008,3.6039741267471E+14
"2022/04/13",13277812336422384,3.5834613649406E+14
"2022/04/14",13221154175986110,3.5360217556649E+14
"2022/04/15",13122148509612134,3.5800839469304E+14
"2022/04/16",13087978854520064,3.661103932423E+14
"2022/04/17",13456497810746642,3.5729515122816E+14
"2022/04/18",13592947768583800,3.5594941062752E+14
"2022/04/19",13526749861225780,3.597114763326E+14
"2022/04/20",13225299627328552,3.6736902333424E+14
"2022/04/21",13491122734329360,3.6084473406166E+14
"2022/04/22",13417038203805392,3.600591425612E+14
"2022/04/23",13653053991930332,3.5765376203248E+14
"2022/04/24",13607303196125110,3.6587858203849E+14
"2022/04/25",13583395515866846,3.4687430562631E+14
"2022/04/26",13315269921763024,3.4506247765836E+14
"2022/04/27",13204399511233238,3.3939839314424E+14
"2022/04/28",13348833888636168,3.4168383003762E+14
"2022/04/29",13317626591513894,3.4598649091693E+14
"2022/04/30",13622983339300076,3.4144068510365E+14
"2022/05/01",13826536266665154,3.3269489650744E+14
"2022/05/02",13770495940603016,3.3194656170549E+14
"2022/05/03",14016416660203790,3.3258638456183E+14
"2022/05/04",13930670867356798,3.2111413375431E+14
"2022/05/05",13856711050965124,318256426261457
"2022/05/06",13807786101779460,3.1916026482611E+14
"2022/05/07",13769176517135912,3.2350229264474E+14
"2022/05/08",13983281544932860,3.2154453484757E+14
"2022/05/09",14432725533574518,3.3114052238451E+14
"2022/05/10",14000853722575606,3.2356729362286E+14
"2022/05/11",14344720761464932,3.1120389070008E+14
"2022/05/12",14199721500044868,3.0543663389428E+14
"2022/05/13",14459990635308760,3.0145514885913E+14
"2022/05/14",14074364782847678,3.0654744944788E+14
"2022/05/15",14365170029484642,3.0503050550749E+14
"2022/05/16",14229533784052012,3.0001137003341E+14
"2022/05/17",14177684500076096,3.0251541989140E+14
"2022/05/18",14448805888869224,3.0050576030576E+14
"2022/05/19",14562406172735070,3.0115475344906E+14
"2022/05/20",14634191091703830,3.0541424944984E+14
"2022/05/21",14701799554865192,3.0214262086531E+14
"2022/05/22",14338631500700224,2.9519808986759E+14
"2022/05/23",14406234356687542,2.968910454781E+14
"2022/05/24",14609541312801464,3.018055508449E+14
"2022/05/25",14366591030057762,3.0466409515451E+14
"2022/05/26",14245515212629694,3.0871032620183E+14
"2022/05/27",14572081392515440,305725877388618
"2022/05/28",14293847904581734,3.1094568175875E+14
"2022/05/29",14528994334025312,3.1083522255631E+14
"2022/05/30",14481205315958610,3.127832867841E+14
"2022/05/31",14447609827287046,3.1363134034442E+14
"2022/06/01",14192164189968302,3.0045873754769E+14
"2022/06/02",14325147617863668,3.0569185270349E+14
"2022/06/03",14444913387846108,3.0188056109311E+14
"2022/06/04",15089903338644634,3.0880283525988E+14
"2022/06/05",14832210951697464,3.0468330635507E+14
"2022/06/06",14730254859955328,3.0377775307931E+14
"2022/06/07",14746254673288152,3.0524280251958E+14
"2022/06/08",15101177560209806,3.0630060536242E+14
"2022/06/09",14943645044638798,2.9851942824028E+14
"2022/06/10",14787235866495324,2.923673608761E+14
"2022/06/11",14786713489629082,2.9462427048752E+14
"2022/06/12",14929225556504532,3.0416253958422E+14
"2022/06/13",14608679799414822,2.9902276014277E+14
"2022/06/14",14265887678828670,2.8554048142333E+14
"2022/06/15",13661806254362474,2.8351486569408E+14
"2022/06/16",13755012739494346,2.7905069159447E+14
"2022/06/17",13863715709754550,2.7887734269178E+14
"2022/06/18",13958129453061620,2.7685968206187E+14
"2022/06/19",13601061363948250,2.7034940638665E+14
"2022/06/20",13306154116222258,2.779024454503E+14
"2022/06/21",14414864707338848,2.8044914544313E+14
"2022/06/22",14500894600066406,2.908920272486E+14
"2022/06/23",14368913283918212,2.8988501134699E+14
"2022/06/24",14266819652001906,2.8386455098504E+14
"2022/06/25",14660949733764628,2.8692453266503E+14
"2022/06/26",14101388450697890,2.8837762693245E+14
"2022/06/27",14429165842626192,2.9028833588178E+14
"2022/06/28",14219713040463820,2.7561267478378E+14
"2022/06/29",14100223899927320,2.8318944873959E+14
"2022/06/30",13238277134833994,2.7251608375657E+14
"2022/07/01",11583823839558478,2.7310139789912E+14
"2022/07/02",11547507612398238,2.6889754675765E+14
"2022/07/03",11670050580313542,2.7194339934105E+14
"2022/07/04",11649241325785520,2.6825033983203E+14
"2022/07/05",11719146843325534,2.6614680485179E+14
"2022/07/06",11554039719003494,2.707061065351E+14
"2022/07/07",11574991051872402,2.7368818948783E+14
"2022/07/08",11740901891552042,2.666118584842E+14
"2022/07/09",11674336318498006,2.7723479041698E+14
"2022/07/10",11788117501971644,2.6942947343089E+14
"2022/07/11",11466724115572694,2.7143596845333E+14
"2022/07/12",11758961246864030,2.6984822721375E+14
"2022/07/13",11398779985493576,2.6757164927722E+14
"2022/07/14",11411541283563426,2.7894935173915E+14
"2022/07/15",11667678745520002,2.7547490954483E+14
"2022/07/16",11778243252460356,2.6918479160529E+14
"2022/07/17",11672641337895100,2.8237195710956E+14
"2022/07/18",11715546126207500,2.8437661355665E+14
"2022/07/19",11912046048529490,2.9124082661373E+14
"2022/07/20",11816509060592944,2.9563683541028E+14
"2022/07/21",11678370570299770,2.9492337381255E+14
"2022/07/22",11703318303515726,3.0099086898257E+14
"2022/07/23",12158490006221472,3.0300974822662E+14
"2022/07/24",12041470150313742,3.050204066383E+14
"2022/07/25",11784794036086152,3.0562885960966E+14
"2022/07/26",11832566774529708,3.103794115869E+14
"2022/07/27",11808815024963026,3.1514267031996E+14
"2022/07/28",11999927403812800,3.3026866981072E+14
"2022/07/29",11730138042186444,3.876970505759E+14
"2022/07/30",11870468182401984,400823020487682
"2022/07/31",11808066755082278,3.9444807990894E+14
"2022/08/01",11770339392602168,3.8840836045575E+14
"2022/08/02",12115942150950734,3.8465935598831E+14
"2022/08/03",11842334941055054,3.7493136219419E+14
"2022/08/04",11875048982778984,3.9206095587026E+14
"2022/08/05",12003816097997720,3.9645103459422E+14
"2022/08/06",11948086391717772,391161652142269
"2022/08/07",11863448901826434,3.9229027154899E+14
"2022/08/08",11656651792545664,3.9544712914249E+14
"2022/08/09",11886087809680142,4.0014621834670E+14
"2022/08/10",11942807482671190,3.972190909194E+14
"2022/08/11",12073472945947658,4.0063793645322E+14
"2022/08/12",11896137577362016,3.9000460146038E+14
"2022/08/13",12194725370483828,3.9991010246381E+14
"2022/08/14",12306438239402306,3.8673949024156E+14
"2022/08/15",12017209071141618,3.951705358049E+14
"2022/08/16",12224431595772096,4.0984789651177E+14
"2022/08/17",12255880397427126,4.1948033953651E+14
"2022/08/18",11864868474101440,4.7577607644725E+14
"2022/08/19",11745771082018098,5.5447971004411E+14
"2022/08/20",11592001295480334,5.6054097123638E+14
"2022/08/21",11843483171865330,5.4368186215796E+14
"2022/08/22",11797760542694222,5.5140694956665E+14
"2022/08/23",11936424104985458,5.5665117335058E+14
"2022/08/24",12111590839188040,5.5885725243728E+14
"2022/08/25",11987974009846032,5.6964933141155E+14
"2022/08/26",12101739233975406,569311694677384
"2022/08/27",12312792389323380,5.8001557708534E+14
"2022/08/28",12184301810622624,5.7204186692963E+14
"2022/08/29",12530856690285274,5.7642160019549E+14
"2022/08/30",12457873812279142,5.7696541577606E+14
"2022/08/31",12282396312493914,5.8564017018599E+14
"2022/09/01",12271590620690530,5.8972323032907E+14
"2022/09/02",12616345092255638,5.9693451878196E+14
"2022/09/03",12362410091055118,5.9841420255015E+14
"2022/09/04",12552573575497418,6.0638168015561E+14
"2022/09/05",12126142294026422,6.0825343543088E+14
"2022/09/06",12060753386695120,6.2929548506447E+14
"2022/09/07",12269022538535670,6.3979860790698E+14
"2022/09/08",12441944128163332,6.3903889475185E+14
"2022/09/09",12354747486883810,6.5114013385303E+14
"2022/09/10",12442122255198332,6.5587037056207E+14
"2022/09/11",12183386481267680,6.5629266932445E+14
"2022/09/12",12290055231356416,6.9043329652419E+14
"2022/09/13",12365037667275712,7.2251161044124E+14
"2022/09/14",12068348018565698,8.2156661891905E+14
"2022/09/15",2709056071552365,2.0532025147462E+15
"2022/09/16",null,3142354933233409
"2022/09/17",null,2.7404291324268E+15
"2022/09/18",null,2686670556707159
"2022/09/19",null,2.5740590648148E+15
"2022/09/20",null,2.461047886297E+15
"2022/09/21",null,2355442270990235
"2022/09/22",null,2320085778212911
"2022/09/23",null,2.2933856701122E+15
"2022/09/24",null,2313576813332391
"2022/09/25",null,2.1450102641559E+15
"2022/09/26",null,2084720357242676
"2022/09/27",null,2.1461455893362E+15
"2022/09/28",null,2.0914188929853E+15
"2022/09/29",null,2.1061027553103E+15
"2022/09/30",null,2.036826778026E+15
"2022/10/01",null,1.9512721268207E+15
"2022/10/02",null,2.0069118148037E+15
"2022/10/03",null,2.0013067582149E+15
"2022/10/04",null,1.9241775098747E+15
"2022/10/05",null,1965637772926043
"2022/10/06",null,2015530620345159
"2022/10/07",null,1985137794172432
"2022/10/08",null,1.9809898003778E+15
"2022/10/09",null,1.9964662244454E+15
"2022/10/10",null,1.9795491229631E+15
"2022/10/11",null,1989514760748230
"2022/10/12",null,1998820516126853
"2022/10/13",null,1.9513888726746E+15
"2022/10/14",null,1.9091771230217E+15
"2022/10/15",null,1.9390064769571E+15
"2022/10/16",null,1.9227546249505E+15
"2022/10/17",null,1931230582420811
"2022/10/18",null,1949565464925243
"2022/10/19",null,1.9318763448711E+15
"2022/10/20",null,1.8892694674227E+15
"2022/10/21",null,1.8806107198683E+15
"2022/10/22",null,1.8677516844014E+15
"2022/10/23",null,1859055731340766
"2022/10/24",null,1.8260733245543E+15
"2022/10/25",null,1847009875795205
"2022/10/26",null,1909375348875584
"2022/10/27",null,1.924080481057E+15
"2022/10/28",null,1.9048565748926E+15
"2022/10/29",null,1920504133472765
"2022/10/30",null,1959582922210660
"2022/10/31",null,1.8986244573617E+15
"2022/11/01",null,1910970981133217
"2022/11/02",null,1.8722634440907E+15
"2022/11/03",null,1946760698763478
"2022/11/04",null,2.022813179721E+15
"2022/11/05",null,1.9734379492157E+15
"2022/11/06",null,1976806071381749
"2022/11/07",null,1.9831057700591E+15
"2022/11/08",null,1.9343329048682E+15
"2022/11/09",null,1.9213804791991E+15
"2022/11/10",null,1.868143630148E+15
"2022/11/11",null,1.8185224055986E+15
"2022/11/12",null,1871739656211051
"2022/11/13",null,1913383995979671
"2022/11/14",null,1.9192981750483E+15
"2022/11/15",null,1.834395154634E+15
"2022/11/16",null,1827670413577702
"2022/11/17",null,1.8547889750124E+15
"2022/11/18",null,1864258633114597
"2022/11/19",null,1.8378104512036E+15
"2022/11/20",null,1.8269042609644E+15
"2022/11/21",null,1.81059685365E+15
"2022/11/22",null,1788647700970873
"2022/11/23",null,1805438486862921
"2022/11/24",null,1761996955588444
"2022/11/25",null,1.8080431365141E+15
"2022/11/26",null,1.7982727858285E+15
"2022/11/27",null,1.8023900391865E+15
"2022/11/28",null,1.8087359445776E+15
"2022/11/29",null,1.7829495425894E+15
"2022/11/30",null,1.7656674415573E+15
"2022/12/01",null,1.7661258059326E+15
"2022/12/02",null,1.7658084344663E+15
"2022/12/03",null,1.7642070576515E+15
"2022/12/04",null,1.755490913514E+15
"2022/12/05",null,1.7435257220114E+15
"2022/12/06",null,1.7626183874632E+15
"2022/12/07",null,1.7829236560708E+15
"2022/12/08",null,1.8237181664336E+15
"2022/12/09",null,1.72002467292E+15
"2022/12/10",null,1717815659793418
"2022/12/11",null,1.7324435165912E+15
"2022/12/12",null,1.7326770663529E+15
"2022/12/13",null,1.7283593251984E+15
"2022/12/14",null,1.7106668435692E+15
"2022/12/15",null,1.7029819868806E+15
"2022/12/16",null,1.6888785048545E+15
"2022/12/17",null,1.6917671508725E+15
"2022/12/18",null,1.6523855189705E+15
"2022/12/19",null,1.6282744688579E+15
"2022/12/20",null,1622684376736605
"2022/12/21",null,1.5894688087215E+15
"2022/12/22",null,1624571883826845
"2022/12/23",null,1.5943905226121E+15
"2022/12/24",null,1.5841695215034E+15
"2022/12/25",null,1.5655156050144E+15
"2022/12/26",null,1.5558694764612E+15
"2022/12/27",null,1.5169107638721E+15
"2022/12/28",null,1574613846645548
"2022/12/29",null,1606102416667881
"2022/12/30",null,1.6423461967975E+15
"2022/12/31",null,1587732058345562
"2023/01/01",null,1603392152603153
"2023/01/02",null,1.5660575770941E+15
"2023/01/03",null,1.6091330797145E+15
"2023/01/04",null,1.570057085764E+15
"2023/01/05",null,1.5630134338451E+15
"2023/01/06",null,1.5651925398701E+15
"2023/01/07",null,1.6183003365829E+15
"2023/01/08",null,1605469091787759
"2023/01/09",null,1.6034653539137E+15
"2023/01/10",null,1550391733352332
"2023/01/11",null,1.5695165213003E+15
"2023/01/12",null,1.5823203095578E+15
"2023/01/13",null,1.5948468282042E+15
"2023/01/14",null,1.6018877884263E+15
"2023/01/15",null,1.5841624968041E+15
"2023/01/16",null,1.6048452860717E+15
"2023/01/17",null,1.6066959059618E+15
"2023/01/18",null,1613248058069788
"2023/01/19",null,1.643657494855E+15
"2023/01/20",null,1.6948977116663E+15
"2023/01/21",null,1.6424194876304E+15
"2023/01/22",null,1.6930334050809E+15
"2023/01/23",null,1683129348460174
"2023/01/24",null,1674278093924359
"2023/01/25",null,1705096186957841
"2023/01/26",null,1.6658807703752E+15
"2023/01/27",null,1.6870644610312E+15
"2023/01/28",null,1669537068101621
"2023/01/29",null,1.6662925435015E+15
"2023/01/30",null,1.6620859120447E+15
"2023/01/31",null,1.6474705192085E+15
"2023/02/01",null,1.6225905078579E+15
"2023/02/02",null,1.6258199411649E+15
"2023/02/03",null,1649826542933233
"2023/02/04",null,1.6786036924913E+15
"2023/02/05",null,1705635593974099
"2023/02/06",null,1.7059013710082E+15
"2023/02/07",null,1.6466488553997E+15
"2023/02/08",null,1.6812751093289E+15
"2023/02/09",null,1.6650186191462E+15
"2023/02/10",null,1.6586439320649E+15
"2023/02/11",null,1666222615515053
"2023/02/12",null,1673363512778170
"2023/02/13",null,1.6931005669152E+15
"2023/02/14",null,1.6965274704904E+15
"2023/02/15",null,1.6464230054332E+15
"2023/02/16",null,1662574127646549
"2023/02/17",null,1641153507824294
"2023/02/18",null,1.6191331094815E+15
"2023/02/19",null,1634472253984620
"2023/02/20",null,1.6348504651784E+15
"2023/02/21",null,1.6231820839645E+15
"2023/02/22",null,1656605550441322
"2023/02/23",null,1.6202109606123E+15
"2023/02/24",null,1.6557191650555E+15
"2023/02/25",null,1646191810806574
"2023/02/26",null,1645697346664124
"2023/02/27",null,1.6398992616293E+15
"2023/02/28",null,1.6435639441888E+15
"2023/03/01",null,1604874470490513
"2023/03/02",null,1.5951925598796E+15
"2023/03/03",null,1.6173849057386E+15
"2023/03/04",null,1.6240797013113E+15
"2023/03/05",null,1.6341097252468E+15
"2023/03/06",null,1604187323854960
"2023/03/07",null,1617596601651966
"2023/03/08",null,1.6500484925086E+15
"2023/03/09",null,1.6219779112375E+15
"2023/03/10",null,1.6087938537228E+15
"2023/03/11",null,1.6504837479296E+15
"2023/03/12",null,1.6479183140948E+15
"2023/03/13",null,1.6613530012414E+15
"2023/03/14",null,1.6755035518504E+15
"2023/03/15",null,1.6182603733335E+15
"2023/03/16",null,1.5401697026154E+15
"2023/03/17",null,1.5359189517119E+15
"2023/03/18",null,1.5966796784487E+15
"2023/03/19",null,1.5029577889627E+15
"2023/03/20",null,1471541984572563
"2023/03/21",null,1587644396530143
"2023/03/22",null,1.5723127038259E+15
"2023/03/23",null,1.5438611294778E+15
"2023/03/24",null,1.5492696873246E+15
"2023/03/25",null,1.5254973620513E+15
"2023/03/26",null,1.5174335480411E+15
"2023/03/27",null,1.5099696682513E+15
"2023/03/28",null,1.5091565044113E+15
"2023/03/29",null,1.4951984132345E+15
"2023/03/30",null,1.5128123499074E+15
"2023/03/31",null,1483488775725136
"2023/04/01",null,1.5066874106195E+15
"2023/04/02",null,1.5044069399116E+15
"2023/04/03",null,1513962307252266
"2023/04/04",null,1.5009558428392E+15
"2023/04/05",null,1458188831389938
"2023/04/06",null,1.4579849539513E+15
"2023/04/07",null,1473919525969618
"2023/04/08",null,1487555532044767
"2023/04/09",null,1.5148848971965E+15
"2023/04/10",null,1428844030380671
"2023/04/11",null,1.3966358559934E+15
"2023/04/12",null,1422753477191173
"2023/04/13",null,1.4456814294264E+15
"2023/04/14",null,1.4437367567858E+15
"2023/04/15",null,1463600788120468
"2023/04/16",null,1.4657028641214E+15
"2023/04/17",null,1.4593682107503E+15
"2023/04/18",null,1.4368548173907E+15
"2023/04/19",null,1444094080638490
